timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/11 12:14:42.515, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.515, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.515, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.525, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.525, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.525, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.525, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.535, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.535, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.535, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.535, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.545, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.545, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.545, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.545, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.556, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.556, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.556, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.556, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.566, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.566, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.566, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.566, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.576, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.576, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.576, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.576, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.586, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.586, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.586, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.586, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.597, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.597, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.597, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.597, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.607, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.607, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.607, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.607, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.617, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.617, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.617, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.617, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.627, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.627, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.627, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.627, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.637, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.638, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.638, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.638, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.648, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.648, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.648, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.648, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.658, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.658, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.658, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.658, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.668, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.668, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.668, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.668, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.678, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.679, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.679, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.679, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.689, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.689, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.689, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.689, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.699, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.699, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.699, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.699, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.709, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.709, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.709, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.709, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.719, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.720, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.720, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.720, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.730, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.730, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.730, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.730, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.740, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.740, 1, 40960, 575, 27295, 13089
