timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/11 12:25:12.094, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.094, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.094, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.104, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.104, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.104, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.104, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.114, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.114, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.114, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.114, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.124, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.124, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.124, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.124, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.134, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.135, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.135, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.135, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.145, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.145, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.145, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.145, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.155, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.155, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.155, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.155, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.165, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.165, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.165, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.165, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.175, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.175, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.175, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.175, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.186, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.186, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.186, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.186, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.196, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.196, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.196, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.196, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.206, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.206, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.206, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.206, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.216, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.216, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.216, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.216, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.226, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.226, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.226, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.226, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.236, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.236, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.236, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.236, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.247, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.247, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.247, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.247, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.257, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.257, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.257, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.257, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.267, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.267, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.267, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.267, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.277, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.277, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.277, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.277, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.287, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.287, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.287, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.287, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.298, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.298, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.298, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.298, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.308, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.308, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.308, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.308, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.318, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.318, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.318, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.318, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.328, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.328, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.328, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.328, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.338, 0, 40960, 575, 12405, 27979
